report,scientificName,retrieved
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia according,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia norrisi,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Sargassum paimeri,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Macrocystis,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Macrocystis,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Macrocystis,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Macrocystis,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia according,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Macrocystis,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Macrocystis,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Macrocystis,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Macrocystis,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia after,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Macrocystis,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Macrocystis,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Macrocystis,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Macrocystis,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Macrocystis,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia may,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia norrisi,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Macrocystis,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Macrocystis,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Macrocystis,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Tota,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Tota,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Tota,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Macrocystis,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Macrocystis,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Macrocystis,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Tota,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_LonhartSteve,Norrisia,2021-06-28T22:01:21.397691
ucla_1989_MarKelvin,Astropecten armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,Astropecten brasiliensis armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,Astropecten armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus distribution,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus tube,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,Olivella,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,Olivella,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus specimen,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,Olivella biplicata,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus specimen,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus specimen,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus specimen,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,Olivella biplicata,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus specimen,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,Olivella biplicata,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus specimen,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,Olivella biplicata,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,Olivella biplicata,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus specimen,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus specimen,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus specimen,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus specimen,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus specimen,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,Astropecten,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,Astropecten polyacanthus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. aranciacus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. polyacanthus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus may,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. polyacanthus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. aranciacus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. aranciacus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,Olivella biplicata,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,Olivella biplicata,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,Olivella biplicata,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus specimen,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,Olivella biplicata,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus specimen,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,Olivella biplicata,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. polyacanthus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus specimen,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus specimen,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,Astropecten armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus specimen,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,Astropecten armatus specimen,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,Astropecten armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,Astropecten armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,Armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,A. armatus,2021-06-28T22:01:22.013892
ucla_1989_MarKelvin,Armatus,2021-06-28T22:01:22.013892
ucla_1989_LarsonCoreenE,Epiactis,2021-06-28T22:01:22.847075
ucla_1989_LarsonCoreenE,Epiactis,2021-06-28T22:01:22.847075
ucla_1989_LarsonCoreenE,E�prolifera juveniles,2021-06-28T22:01:22.847075
ucla_1989_LarsonCoreenE,Epiactis,2021-06-28T22:01:22.847075
ucla_1989_LarsonCoreenE,Epiactis,2021-06-28T22:01:22.847075
ucla_1989_LarsonCoreenE,Anesthesized juveniles,2021-06-28T22:01:22.847075
ucla_1989_LarsonCoreenE,Dislodged juveniles,2021-06-28T22:01:22.847075
ucla_1989_LarsonCoreenE,Epiactis,2021-06-28T22:01:22.847075
ucla_1989_LarsonCoreenE,Epiactis,2021-06-28T22:01:22.847075
ucla_1989_LarsonCoreenE,E. proliféra juveniles,2021-06-28T22:01:22.847075
ucla_1989_LarsonCoreenE,E. proliféra juveniles,2021-06-28T22:01:22.847075
ucla_1989_LarsonCoreenE,Figura,2021-06-28T22:01:22.847075
ucla_1989_LarsonCoreenE,Cystoseria neglecta,2021-06-28T22:01:22.847075
ucla_1989_LarsonCoreenE,Artemia salina,2021-06-28T22:01:22.847075
ucla_1989_LarsonCoreenE,Artemia salina,2021-06-28T22:01:22.847075
usc_1998_Sp_Pham,Gymnodinium,2021-06-28T22:01:23.828616
usc_1998_Sp_Pham,Ceratium,2021-06-28T22:01:23.828616
usc_1998_Sp_Pham,Calanus,2021-06-28T22:01:23.828616
usc_1998_Sp_Pham,Daphnia,2021-06-28T22:01:23.828616
usc_1998_Sp_Pham,Heleopero rosea,2021-06-28T22:01:23.828616
ucla_1975_MotolaEd,Adalaria proxima,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Adalaria,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Eudendrium ramosum,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Hermissenda crassicornis,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Eudendrium,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Hermissenda,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Cystocira osmundacea,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Dendronotus frondosus,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Dendronotus frondosus,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Lichenopora,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Dendronotus,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Aglaophenia,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Polycera,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,P. atra,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Busula neritina,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Eudendrium,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Laila cockerelli,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Chromodoris,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Hormissenda crassicornis,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Ancula pacifica,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Antiooella barbarensis,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Ancula,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Antiopella,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Flabellinopsis,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Chelidonura inermis,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Cerata,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Membrani�pora membranacea,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Anthopleura nigrescens,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Rostanga pulchra,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Chelidonura,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Phidiana pugnax,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Chelidonura,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Phidiana,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Laila cockerelli,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Bubula,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Coryphella trilineata,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,D. frondosus,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,C. pricei,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Hermissenda crassicornis,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Ancula pacifica,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Dendronotus frondosus,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Trinchesia,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Dendronotus frondosus,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,D. frondosus,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Cadlina flavomaculata,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Trinchesia,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Dendronotus,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Coryphella,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Aldisa sanguinea,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Aglaophenia,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Columbiana,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Doto ganda,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Bugula,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Polycera,2021-06-28T22:01:24.648619
ucla_1975_MotolaEd,Polycera hedgepethi,2021-06-28T22:01:24.648619
ucla_1975_EgstromGail,Spirabranchus spinosus,2021-06-28T22:01:25.677766
ucla_1975_EgstromGail,Serpulorbis squamigerus,2021-06-28T22:01:25.677766
ucla_1975_EgstromGail,Euherdmania claviformis,2021-06-28T22:01:25.677766
ucla_1975_EgstromGail,Verongia aurea,2021-06-28T22:01:25.677766
ucla_1975_EgstromGail,Spirabranchus,2021-06-28T22:01:25.677766
ucla_1975_EgstromGail,Verongia,2021-06-28T22:01:25.677766
ucla_1975_EgstromGail,Balanus tintinnabulum,2021-06-28T22:01:25.677766
ucla_1975_EgstromGail,Balanus tintinnabulum,2021-06-28T22:01:25.677766
ucla_1975_EgstromGail,Euherdmania,2021-06-28T22:01:25.677766
ucla_1975_EgstromGail,Echinodermata,2021-06-28T22:01:25.677766
ucla_1975_EgstromGail,Spirabranchus spinosus,2021-06-28T22:01:25.677766
ucla_1975_EgstromGail,Balanus,2021-06-28T22:01:25.677766
ucla_1975_EgstromGail,Serpulorbis,2021-06-28T22:01:25.677766
ucla_1975_EgstromGail,Euherdmania claviformis,2021-06-28T22:01:25.677766
ucla_1975_EgstromGail,Spirabranchus spinosus,2021-06-28T22:01:25.677766
ucla_1975_EgstromGail,Balanus,2021-06-28T22:01:25.677766
ucla_1975_EgstromGail,Serpulorbis squamigerus,2021-06-28T22:01:25.677766
ucla_1975_EgstromGail,Euherdmania claviformis,2021-06-28T22:01:25.677766
ucla_1975_EgstromGail,Verongia aurea,2021-06-28T22:01:25.677766
ucla_1975_EgstromGail,Verongia aurea,2021-06-28T22:01:25.677766
ucla_1975_EgstromGail,Euherdmania claviformis,2021-06-28T22:01:25.677766
ucla_1975_EgstromGail,Spirabranchus spinosus,2021-06-28T22:01:25.677766
ucla_1975_EgstromGail,Balanus tintinnabulum,2021-06-28T22:01:25.677766
ucla_1975_EgstromGail,Serpulorbis squamigerus,2021-06-28T22:01:25.677766
ucla_1975_EgstromGail,Euherd mania claviformis,2021-06-28T22:01:25.677766
ucla_1975_EgstromGail,Arthropoda,2021-06-28T22:01:25.677766
ucla_1975_EgstromGail,Mollusca,2021-06-28T22:01:25.677766
ucla_1975_EgstromGail,Balanus tintinnabulum,2021-06-28T22:01:25.677766
ucla_1975_EgstromGail,Serpulorbis squamigerus,2021-06-28T22:01:25.677766
ucla_1989_MizuguchiNana,Strongviocentrotus franciscanus,2021-06-28T22:01:26.495430
ucla_1989_MizuguchiNana,H. corrugata,2021-06-28T22:01:26.495430
